timestamp,origin,destination,distance_km,duration_normal_min,duration_traffic_min,delay_min,hour,day_of_week,is_weekend,temperature,wind,rain
2026-03-20 16:13:54,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.42,18.25,17.48,-0.77,16,4,0,6.11,5.66,0
2026-03-20 16:13:56,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.26,15.23,12.3,-2.93,16,4,0,6.11,5.66,0
2026-03-20 16:13:58,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.01,11.17,10.6,-0.57,16,4,0,6.11,5.66,0
2026-03-20 16:14:01,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.96,6.63,6.35,-0.28,16,4,0,6.11,5.66,0
2026-03-20 16:14:03,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.01,11.17,10.45,-0.72,16,4,0,6.11,5.66,0
2026-03-20 16:14:05,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,13.42,11.47,-1.95,16,4,0,6.11,5.66,0
2026-03-20 16:14:08,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,4.88,-0.5,16,4,0,6.11,5.66,0
2026-03-20 16:14:10,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.48,0.47,16,4,0,6.11,5.66,0
2026-03-20 16:14:15,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:14:18,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:14:20,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,15.78,-0.68,16,4,0,6.11,5.66,0
2026-03-20 16:14:22,"Prishtine Center, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",5.83,14.52,13.43,-1.08,16,4,0,6.11,5.66,0
2026-03-20 16:14:25,"Prishtine Center, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.15,11.1,9.95,-1.15,16,4,0,6.11,5.66,0
2026-03-20 16:14:27,"Prishtine Center, Prishtine, Kosovo","Arberia, Prishtine, Kosovo",1.98,6.08,6.28,0.2,16,4,0,6.11,5.66,0
2026-03-20 16:14:29,"Prishtine Center, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,9.93,-1.17,16,4,0,6.11,5.66,0
2026-03-20 16:14:31,"Prishtine Center, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,10.75,0.27,16,4,0,6.11,5.66,0
2026-03-20 16:14:34,"Prishtine Center, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",1.24,4.83,5.47,0.63,16,4,0,6.11,5.66,0
2026-03-20 16:14:36,"Prishtine Center, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,8.77,0.5,16,4,0,6.11,5.66,0
2026-03-20 16:14:39,"Prishtine Center, Prishtine, Kosovo","Maklleshi, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:14:41,"Prishtine Center, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:14:43,"Dardania, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",1.0,3.15,4.38,1.23,16,4,0,6.11,5.66,0
2026-03-20 16:14:45,"Ulpiana, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.87,7.15,6.18,-0.97,16,4,0,6.11,5.66,0
2026-03-20 16:14:48,"Dardania, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",2.54,6.35,6.47,0.12,16,4,0,6.11,5.66,0
2026-03-20 16:14:54,"Arberia, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",3.6,12.57,12.77,0.2,16,4,0,6.11,5.66,0
2026-03-20 16:14:56,"Emshir, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.3,5.27,7.6,2.33,16,4,0,6.11,5.66,0
2026-03-20 16:15:13,"Gazi Rada, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",2.94,13.38,11.27,-2.12,16,4,0,6.11,5.66,0
2026-03-20 16:15:16,"Sunny Hill, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",2.69,10.53,8.88,-1.65,16,4,0,6.11,5.66,0
2026-03-20 16:15:20,"Maklleshi, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,10.88,0.4,16,4,0,6.11,5.66,0
2026-03-20 16:15:22,"Lisja, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,8.48,0.22,16,4,0,6.11,5.66,0
2026-03-20 16:15:25,"Veternik, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.93,9.27,6.73,-2.53,16,4,0,6.11,5.66,0
2026-03-20 16:15:50,"Arberia, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",4.32,12.28,10.17,-2.12,16,4,0,6.11,5.66,0
2026-03-20 16:15:59,"Dardania, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.1,7.43,7.4,-0.03,16,4,0,6.11,5.66,0
2026-03-20 16:16:02,"Zahir Pajaziti, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.84,7.92,8.43,0.52,16,4,0,6.11,5.66,0
2026-03-20 16:16:04,"Maklleshi, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,9.88,-1.22,16,4,0,6.11,5.66,0
2026-03-20 16:16:06,"Prishtine Center, Prishtine, Kosovo","Albi Mall, Prishtine, Kosovo",6.17,15.9,14.28,-1.62,16,4,0,6.11,5.66,0
2026-03-20 16:16:09,"Albi Mall, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",0.79,2.55,1.85,-0.7,16,4,0,6.11,5.66,0
2026-03-20 16:16:13,"Albi Mall, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.38,6.73,5.5,-1.23,16,4,0,6.11,5.66,0
2026-03-20 16:16:15,"Prishtine Center, Prishtine, Kosovo","Grand Prishtina Mall, Prishtine, Kosovo",13.03,20.87,19.37,-1.5,16,4,0,6.11,5.66,0
2026-03-20 16:16:18,"Grand Prishtina Mall, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",10.7,13.92,12.22,-1.7,16,4,0,6.11,5.66,0
2026-03-20 16:16:23,"Prishtine Center, Prishtine, Kosovo","Prishtina e RE, Prishtine, Kosovo",3.64,11.9,12.7,0.8,16,4,0,6.11,5.66,0
2026-03-20 16:16:28,"Prishtina e RE, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",3.14,10.48,11.02,0.53,16,4,0,6.11,5.66,0
2026-03-20 16:16:38,"Qafa, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.82,3.68,3.82,0.13,16,4,0,6.11,5.66,0
2026-03-20 16:16:40,"Prishtine Hospital, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:16:42,"University of Prishtina, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:16:51,"Prishtina Airport, Kosovo","Prishtine Center, Prishtine, Kosovo",19.52,28.42,26.22,-2.2,16,4,0,6.11,5.66,0
2026-03-20 16:16:53,"Germia Park, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.46,11.27,11.88,0.62,16,4,0,6.11,5.66,0
2026-03-20 16:16:56,"Prishtine Center, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",4.51,11.42,12.03,0.62,16,4,0,6.11,5.66,0
2026-03-20 16:16:59,"Bregu i Diellit, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",5.13,12.72,12.87,0.15,16,4,0,6.11,5.66,0
2026-03-20 16:17:01,"Germia Park, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",5.47,12.83,13.83,1.0,16,4,0,6.11,5.66,0
2026-03-20 16:17:03,"Bregu i Diellit, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",2.47,9.1,7.2,-1.9,16,4,0,6.11,5.66,0
2026-03-20 16:17:12,"Maklleshi, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:17:14,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.65,20.33,19.25,-1.08,16,4,0,6.11,5.66,0
2026-03-20 16:17:17,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.17,14.08,11.53,-2.55,16,4,0,6.11,5.66,0
2026-03-20 16:17:22,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.01,11.17,10.55,-0.62,16,4,0,6.11,5.66,0
2026-03-20 16:17:24,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.96,6.63,6.62,-0.02,16,4,0,6.11,5.66,0
2026-03-20 16:17:29,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.01,11.17,10.55,-0.62,16,4,0,6.11,5.66,0
2026-03-20 16:17:31,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,13.42,10.53,-2.88,16,4,0,6.11,5.66,0
2026-03-20 16:17:37,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,4.8,-0.58,16,4,0,6.11,5.66,0
2026-03-20 16:17:39,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.4,0.38,16,4,0,6.11,5.66,0
2026-03-20 16:17:42,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:17:44,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:17:46,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,16.08,-0.38,16,4,0,6.11,5.66,0
2026-03-20 16:17:49,"Prishtine Center, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",5.83,14.52,13.02,-1.5,16,4,0,6.11,5.66,0
2026-03-20 16:17:51,"Prishtine Center, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.15,11.1,9.85,-1.25,16,4,0,6.11,5.66,0
2026-03-20 16:17:53,"Prishtine Center, Prishtine, Kosovo","Arberia, Prishtine, Kosovo",1.98,6.08,6.45,0.37,16,4,0,6.11,5.66,0
2026-03-20 16:17:56,"Prishtine Center, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,9.7,-1.4,16,4,0,6.11,5.66,0
2026-03-20 16:17:58,"Prishtine Center, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,10.23,-0.25,16,4,0,6.11,5.66,0
2026-03-20 16:18:00,"Prishtine Center, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",1.15,4.68,4.9,0.22,16,4,0,6.11,5.66,0
2026-03-20 16:18:02,"Prishtine Center, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,8.18,-0.08,16,4,0,6.11,5.66,0
2026-03-20 16:18:04,"Prishtine Center, Prishtine, Kosovo","Maklleshi, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:18:08,"Prishtine Center, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:18:10,"Dardania, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",1.0,3.15,4.35,1.2,16,4,0,6.11,5.66,0
2026-03-20 16:18:13,"Ulpiana, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.87,7.15,6.45,-0.7,16,4,0,6.11,5.66,0
2026-03-20 16:18:16,"Dardania, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",2.92,6.25,7.68,1.43,16,4,0,6.11,5.66,0
2026-03-20 16:18:18,"Arberia, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",5.62,15.45,12.75,-2.7,16,4,0,6.11,5.66,0
2026-03-20 16:18:20,"Emshir, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.3,5.27,7.23,1.97,16,4,0,6.11,5.66,0
2026-03-20 16:18:26,"Gazi Rada, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",2.94,13.38,11.27,-2.12,16,4,0,6.11,5.66,0
2026-03-20 16:18:28,"Sunny Hill, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",2.69,10.53,9.0,-1.53,16,4,0,6.11,5.66,0
2026-03-20 16:18:33,"Maklleshi, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,10.62,0.13,16,4,0,6.11,5.66,0
2026-03-20 16:18:35,"Lisja, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,8.82,0.55,16,4,0,6.11,5.66,0
2026-03-20 16:18:38,"Veternik, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.93,9.27,6.78,-2.48,16,4,0,6.11,5.66,0
2026-03-20 16:18:40,"Arberia, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",4.32,12.28,10.4,-1.88,16,4,0,6.11,5.66,0
2026-03-20 16:18:49,"Dardania, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.09,7.37,7.45,0.08,16,4,0,6.11,5.66,0
2026-03-20 16:18:53,"Zahir Pajaziti, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.84,7.92,8.65,0.73,16,4,0,6.11,5.66,0
2026-03-20 16:18:55,"Maklleshi, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,9.6,-1.5,16,4,0,6.11,5.66,0
2026-03-20 16:18:57,"Prishtine Center, Prishtine, Kosovo","Albi Mall, Prishtine, Kosovo",6.17,15.9,14.95,-0.95,16,4,0,6.11,5.66,0
2026-03-20 16:19:01,"Albi Mall, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",0.79,2.55,1.97,-0.58,16,4,0,6.11,5.66,0
2026-03-20 16:19:18,"Albi Mall, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.47,6.78,5.65,-1.13,16,4,0,6.11,5.66,0
2026-03-20 16:19:20,"Prishtine Center, Prishtine, Kosovo","Grand Prishtina Mall, Prishtine, Kosovo",13.03,20.87,19.7,-1.17,16,4,0,6.11,5.66,0
2026-03-20 16:19:22,"Grand Prishtina Mall, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",10.78,14.03,12.22,-1.82,16,4,0,6.11,5.66,0
2026-03-20 16:19:24,"Prishtine Center, Prishtine, Kosovo","Prishtina e RE, Prishtine, Kosovo",3.64,11.9,13.05,1.15,16,4,0,6.11,5.66,0
2026-03-20 16:19:26,"Prishtina e RE, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",3.14,10.48,11.13,0.65,16,4,0,6.11,5.66,0
2026-03-20 16:19:29,"Qafa, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.82,3.68,3.83,0.15,16,4,0,6.11,5.66,0
2026-03-20 16:19:32,"Prishtine Hospital, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:19:35,"University of Prishtina, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:19:37,"Prishtina Airport, Kosovo","Prishtine Center, Prishtine, Kosovo",19.61,28.53,27.08,-1.45,16,4,0,6.11,5.66,0
2026-03-20 16:20:04,"Germia Park, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.46,11.27,11.45,0.18,16,4,0,6.11,5.66,0
2026-03-20 16:20:06,"Prishtine Center, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",4.51,11.42,12.6,1.18,16,4,0,6.11,5.66,0
2026-03-20 16:20:08,"Bregu i Diellit, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",5.13,12.72,13.7,0.98,16,4,0,6.11,5.66,0
2026-03-20 16:20:52,"Germia Park, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",4.92,11.57,13.03,1.47,16,4,0,6.11,5.66,0
2026-03-20 16:20:57,"Bregu i Diellit, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",2.47,9.1,7.8,-1.3,16,4,0,6.11,5.66,0
2026-03-20 16:21:00,"Maklleshi, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:21:02,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.42,18.25,17.68,-0.57,16,4,0,6.11,5.66,0
2026-03-20 16:21:04,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.25,14.22,11.78,-2.43,16,4,0,6.11,5.66,0
2026-03-20 16:21:06,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.24,13.25,11.78,-1.47,16,4,0,6.11,5.66,0
2026-03-20 16:21:12,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.96,6.63,6.93,0.3,16,4,0,6.11,5.66,0
2026-03-20 16:21:14,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.24,13.25,11.78,-1.47,16,4,0,6.11,5.66,0
2026-03-20 16:21:17,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,13.42,11.07,-2.35,16,4,0,6.11,5.66,0
2026-03-20 16:21:20,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,4.75,-0.63,16,4,0,6.11,5.66,0
2026-03-20 16:21:22,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.48,0.47,16,4,0,6.11,5.66,0
2026-03-20 16:21:28,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:21:30,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:21:33,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,17.02,0.55,16,4,0,6.11,5.66,0
2026-03-20 16:21:35,"Prishtine Center, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",5.83,14.52,14.1,-0.42,16,4,0,6.11,5.66,0
2026-03-20 16:21:38,"Prishtine Center, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.15,11.1,9.27,-1.83,16,4,0,6.11,5.66,0
2026-03-20 16:21:40,"Prishtine Center, Prishtine, Kosovo","Arberia, Prishtine, Kosovo",1.98,6.08,6.22,0.13,16,4,0,6.11,5.66,0
2026-03-20 16:21:42,"Prishtine Center, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,9.27,-1.83,16,4,0,6.11,5.66,0
2026-03-20 16:21:44,"Prishtine Center, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,11.18,0.7,16,4,0,6.11,5.66,0
2026-03-20 16:21:46,"Prishtine Center, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",1.15,4.68,5.77,1.08,16,4,0,6.11,5.66,0
2026-03-20 16:21:52,"Prishtine Center, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,9.22,0.95,16,4,0,6.11,5.66,0
2026-03-20 16:21:54,"Prishtine Center, Prishtine, Kosovo","Maklleshi, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:21:56,"Prishtine Center, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:21:59,"Dardania, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",1.0,3.15,4.4,1.25,16,4,0,6.11,5.66,0
2026-03-20 16:22:02,"Ulpiana, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.87,7.15,6.4,-0.75,16,4,0,6.11,5.66,0
2026-03-20 16:22:04,"Dardania, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",2.92,6.25,8.0,1.75,16,4,0,6.11,5.66,0
2026-03-20 16:22:07,"Arberia, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",3.6,12.57,12.52,-0.05,16,4,0,6.11,5.66,0
2026-03-20 16:22:37,"Emshir, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.3,5.27,7.15,1.88,16,4,0,6.11,5.66,0
2026-03-20 16:22:40,"Gazi Rada, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",2.94,13.38,12.0,-1.38,16,4,0,6.11,5.66,0
2026-03-20 16:22:43,"Sunny Hill, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",2.69,10.53,8.77,-1.77,16,4,0,6.11,5.66,0
2026-03-20 16:22:45,"Maklleshi, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,11.57,1.08,16,4,0,6.11,5.66,0
2026-03-20 16:22:47,"Lisja, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,9.47,1.2,16,4,0,6.11,5.66,0
2026-03-20 16:22:50,"Veternik, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.93,9.27,6.77,-2.5,16,4,0,6.11,5.66,0
2026-03-20 16:22:56,"Arberia, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",4.32,12.28,10.72,-1.57,16,4,0,6.11,5.66,0
2026-03-20 16:22:58,"Dardania, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.09,7.37,7.67,0.3,16,4,0,6.11,5.66,0
2026-03-20 16:23:00,"Zahir Pajaziti, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.84,7.92,8.13,0.22,16,4,0,6.11,5.66,0
2026-03-20 16:23:02,"Maklleshi, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,9.45,-1.65,16,4,0,6.11,5.66,0
2026-03-20 16:23:08,"Prishtine Center, Prishtine, Kosovo","Albi Mall, Prishtine, Kosovo",6.17,15.9,14.85,-1.05,16,4,0,6.11,5.66,0
2026-03-20 16:23:10,"Albi Mall, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",0.79,2.55,1.93,-0.62,16,4,0,6.11,5.66,0
2026-03-20 16:23:13,"Albi Mall, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.47,6.78,5.65,-1.13,16,4,0,6.11,5.66,0
2026-03-20 16:23:36,"Prishtine Center, Prishtine, Kosovo","Grand Prishtina Mall, Prishtine, Kosovo",13.03,20.87,19.62,-1.25,16,4,0,6.11,5.66,0
2026-03-20 16:23:40,"Grand Prishtina Mall, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",10.78,14.03,11.95,-2.08,16,4,0,6.11,5.66,0
2026-03-20 16:23:43,"Prishtine Center, Prishtine, Kosovo","Prishtina e RE, Prishtine, Kosovo",3.64,11.9,12.93,1.03,16,4,0,6.11,5.66,0
2026-03-20 16:23:45,"Prishtina e RE, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",3.14,10.48,10.92,0.43,16,4,0,6.11,5.66,0
2026-03-20 16:23:48,"Qafa, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.82,3.68,3.75,0.07,16,4,0,6.11,5.66,0
2026-03-20 16:23:52,"Prishtine Hospital, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:23:54,"University of Prishtina, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:23:56,"Prishtina Airport, Kosovo","Prishtine Center, Prishtine, Kosovo",19.61,29.55,25.9,-3.65,16,4,0,6.11,5.66,0
2026-03-20 16:24:13,"Germia Park, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.46,11.27,11.68,0.42,16,4,0,6.11,5.66,0
2026-03-20 16:24:15,"Prishtine Center, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",4.51,11.42,12.92,1.5,16,4,0,6.11,5.66,0
2026-03-20 16:24:19,"Bregu i Diellit, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",5.13,12.72,14.15,1.43,16,4,0,6.11,5.66,0
2026-03-20 16:24:21,"Germia Park, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",4.92,11.57,12.98,1.42,16,4,0,6.11,5.66,0
2026-03-20 16:24:24,"Bregu i Diellit, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",2.47,9.1,7.53,-1.57,16,4,0,6.11,5.66,0
2026-03-20 16:24:27,"Maklleshi, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:24:30,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.65,20.33,19.45,-0.88,16,4,0,6.11,5.66,0
2026-03-20 16:24:33,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.26,15.23,11.93,-3.3,16,4,0,6.11,5.66,0
2026-03-20 16:24:36,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.24,13.25,12.02,-1.23,16,4,0,6.11,5.66,0
2026-03-20 16:24:38,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.06,7.17,7.42,0.25,16,4,0,6.11,5.66,0
2026-03-20 16:24:44,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.24,13.25,11.8,-1.45,16,4,0,6.11,5.66,0
2026-03-20 16:24:49,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,13.42,11.02,-2.4,16,4,0,6.11,5.66,0
2026-03-20 16:24:51,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,4.87,-0.52,16,4,0,6.11,5.66,0
2026-03-20 16:24:56,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.62,0.6,16,4,0,6.11,5.66,0
2026-03-20 16:25:00,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:25:05,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,16,4,0,6.11,5.66,0
2026-03-20 16:25:07,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,15.65,-0.82,16,4,0,6.11,5.66,0
